"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"3","3.2","3.2.2","C030202","Neonatal mortality rate","SH_DYN_NMRTN","+","Number of neonatal deaths","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","under 1 month old","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","190.00","11, 73","189.00","12, 73","189.00","13, 73","191.00","14, 73","192.00","15, 73","192.00","16, 73","184.00","17, 73","176.00","18, 73","165.00","19, 73","152.00","20, 73","139.00","21, 73","123.00","22, 73","109.00","23, 73","97.00","24, 73","87.00","25, 73","82.00","26, 73","",""
"3","3.3","3.3.1","C030301","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","SH_HIV_INCD","SD","Estimated HIV incidence rate","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","15 to 49 years old","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 uninfected population","Units","","","","","","","","","","","","","","","","","","","","","","","0.53","E, 11, 74","0.53","E, 12, 74","0.53","E, 13, 74","0.53","E, 14, 74","0.53","E, 15, 74","0.53","E, 16, 74","0.53","E, 17, 74","0.53","E, 18, 74","0.53","E, 19, 74","0.53","E, 20, 74","0.53","E, 21, 74","0.53","E, 22, 74","0.53","E, 23, 74","0.53","E, 24, 74","0.53","E, 25, 74","0.53","E, 26, 74","",""
"3","3.3","3.3.1","C030301","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","SH_HIV_INCD","SD","Estimated HIV incidence rate","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","15 to 49 years old","Total (national level)","Female","","Per 1,000 uninfected population","Units","","","","","","","","","","","","","","","","","","","","","","","0.31","E, 11, 74","0.31","E, 12, 74","0.31","E, 13, 74","0.31","E, 14, 74","0.31","E, 15, 74","0.31","E, 16, 74","0.31","E, 17, 74","0.31","E, 18, 74","0.31","E, 19, 74","0.31","E, 20, 74","0.31","E, 21, 74","0.31","E, 22, 74","0.31","E, 23, 74","0.31","E, 24, 74","0.31","E, 25, 74","0.31","E, 26, 74","",""
"3","3.3","3.3.1","C030301","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","SH_HIV_INCD","SD","Estimated HIV incidence rate","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","15 to 49 years old","Total (national level)","Male","","Per 1,000 uninfected population","Units","","","","","","","","","","","","","","","","","","","","","","","0.74","E, 11, 74","0.75","E, 12, 74","0.75","E, 13, 74","0.75","E, 14, 74","0.75","E, 15, 74","0.75","E, 16, 74","0.75","E, 17, 74","0.75","E, 18, 74","0.75","E, 19, 74","0.75","E, 20, 74","0.75","E, 21, 74","0.75","E, 22, 74","0.75","E, 23, 74","0.75","E, 24, 74","0.75","E, 25, 74","0.75","E, 26, 74","",""
"3","3.3","3.3.1","C030301","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","SH_HIV_INCD","SD","Estimated HIV incidence rate","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 uninfected population","Units","","","","","","","","","","","","","","","","","","","","","","","0.32","E, 11, 74","0.32","E, 12, 74","0.32","E, 13, 74","0.32","E, 14, 74","0.32","E, 15, 74","0.32","E, 16, 74","0.32","E, 17, 74","0.32","E, 18, 74","0.31","E, 19, 74","0.31","E, 20, 74","0.31","E, 21, 74","0.31","E, 22, 74","0.30","E, 23, 74","0.30","E, 24, 74","0.29","E, 25, 74","0.29","E, 26, 74","",""
"3","3.3","3.3.1","C030301","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","SH_HIV_INCD","SD","Estimated HIV incidence rate","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 uninfected population","Units","","","","","","","","","","","","","","","","","","","","","","","0.27","E, 11, 74","0.27","E, 12, 74","0.27","E, 13, 74","0.27","E, 14, 74","0.27","E, 15, 74","0.27","E, 16, 74","0.27","E, 17, 74","0.27","E, 18, 74","0.27","E, 19, 74","0.27","E, 20, 74","0.27","E, 21, 74","0.26","E, 22, 74","0.26","E, 23, 74","0.26","E, 24, 74","0.25","E, 25, 74","0.25","E, 26, 74","",""
"3","3.3","3.3.1","C030301","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","SH_HIV_INCD","SD","Estimated HIV incidence rate","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Per 1,000 uninfected population","Units","","","","","","","","","","","","","","","","","","","","","","","0.15","E, 11, 74","0.15","E, 12, 74","0.15","E, 13, 74","0.15","E, 14, 74","0.15","E, 15, 74","0.15","E, 16, 74","0.15","E, 17, 74","0.15","E, 18, 74","0.15","E, 19, 74","0.15","E, 20, 74","0.15","E, 21, 74","0.14","E, 22, 74","0.14","E, 23, 74","0.14","E, 24, 74","0.14","E, 25, 74","0.13","E, 26, 74","",""
"3","3.3","3.3.1","C030301","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","SH_HIV_INCD","SD","Estimated HIV incidence rate","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Per 1,000 uninfected population","Units","","","","","","","","","","","","","","","","","","","","","","","0.41","E, 11, 74","0.41","E, 12, 74","0.41","E, 13, 74","0.42","E, 14, 74","0.42","E, 15, 74","0.42","E, 16, 74","0.42","E, 17, 74","0.42","E, 18, 74","0.42","E, 19, 74","0.42","E, 20, 74","0.41","E, 21, 74","0.41","E, 22, 74","0.40","E, 23, 74","0.40","E, 24, 74","0.39","E, 25, 74","0.39","E, 26, 74","",""
"3","3.3","3.3.1","C030301","Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations","SH_HIV_INCD","SD","Estimated HIV incidence rate","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","under 15 years old","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 uninfected population","Units","","","","","","","","","","","","","","","","","","","","","","","0.01","E, 11, 74","0.01","E, 12, 74","0.01","E, 13, 74","0.01","E, 14, 74","0.01","E, 15, 74","0.01","E, 16, 74","0.01","E, 17, 74","0.01","E, 18, 74","0.01","E, 19, 74","0.01","E, 20, 74","0.02","E, 21, 74","0.01","E, 22, 74","0.01","E, 23, 74","0.01","E, 24, 74","0.01","E, 25, 74","0.01","E, 26, 74","",""
"3","3.3","3.3.2","C030302","Tuberculosis incidence per 100,000 population","SH_TBS_INCD","SD","Tuberculosis incidence per 100,000 population","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","122.00","E, 11, 75, 172","114.00","E, 12, 75, 172","104.00","E, 13, 75, 172","94.00","E, 14, 75, 172","84.00","E, 15, 75, 172","75.00","E, 16, 75, 172","68.00","E, 17, 75, 172","62.00","E, 18, 75, 172","57.00","E, 19, 75, 172","53.00","E, 20, 75, 172","51.00","E, 21, 75, 172","50.00","E, 22, 75, 172","50.00","E, 23, 75, 172","50.00","E, 24, 75, 172","49.00","E, 25, 75, 172","41.00","E, 26, 75, 172","",""
"3","3.3","3.3.2","C030302","Tuberculosis incidence per 100,000 population","SH_TBS_INCD","SD","Tuberculosis incidence per 100,000 population","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","115.00","E, 11, 75, 172","107.00","E, 12, 75, 172","99.00","E, 13, 75, 172","90.00","E, 14, 75, 172","80.00","E, 15, 75, 172","72.00","E, 16, 75, 172","65.00","E, 17, 75, 172","59.00","E, 18, 75, 172","54.00","E, 19, 75, 172","51.00","E, 20, 75, 172","48.00","E, 21, 75, 172","46.00","E, 22, 75, 172","46.00","E, 23, 75, 172","47.00","E, 24, 75, 172","46.00","E, 25, 75, 172","35.00","E, 26, 75, 172","",""
"3","3.3","3.3.2","C030302","Tuberculosis incidence per 100,000 population","SH_TBS_INCD","SD","Tuberculosis incidence per 100,000 population","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","129.00","E, 11, 75, 172","120.00","E, 12, 75, 172","109.00","E, 13, 75, 172","98.00","E, 14, 75, 172","88.00","E, 15, 75, 172","79.00","E, 16, 75, 172","71.00","E, 17, 75, 172","64.00","E, 18, 75, 172","59.00","E, 19, 75, 172","56.00","E, 20, 75, 172","55.00","E, 21, 75, 172","54.00","E, 22, 75, 172","53.00","E, 23, 75, 172","54.00","E, 24, 75, 172","53.00","E, 25, 75, 172","47.00","E, 26, 75, 172","",""
"3","3.3","3.3.5","C030305","Number of people requiring interventions against neglected tropical diseases","SH_TRP_INTVN","SD","Number of people requiring interventions against neglected tropical diseases","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.00","CA, 21, 76, 173","10.00","CA, 22, 76, 173","8.00","CA, 23, 76, 173","7.00","CA, 24, 76, 173","13.00","CA, 25, 76, 173","10.00","CA, 26, 76, 173","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CANCER","+","Number of deaths attributed to cancer","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","3.08","CA, 11, 77","","","","","","","","","2.93","CA, 16, 77","","","","","","","","","2.74","CA, 21, 77","","","","","","","","","2.42","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CANCER","+","Number of deaths attributed to cancer","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","1.22","CA, 11, 77","","","","","","","","","1.13","CA, 16, 77","","","","","","","","","1.15","CA, 21, 77","","","","","","","","","0.93","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CANCER","+","Number of deaths attributed to cancer","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","1.86","CA, 11, 77","","","","","","","","","1.80","CA, 16, 77","","","","","","","","","1.59","CA, 21, 77","","","","","","","","","1.49","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CARDIO","+","Number of deaths attributed to cardiovascular disease","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","3.86","CA, 11, 77","","","","","","","","","4.04","CA, 16, 77","","","","","","","","","3.17","CA, 21, 77","","","","","","","","","2.47","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CARDIO","+","Number of deaths attributed to cardiovascular disease","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","1.79","CA, 11, 77","","","","","","","","","1.67","CA, 16, 77","","","","","","","","","1.31","CA, 21, 77","","","","","","","","","1.02","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CARDIO","+","Number of deaths attributed to cardiovascular disease","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","5.65","CA, 11, 77","","","","","","","","","5.70","CA, 16, 77","","","","","","","","","4.47","CA, 21, 77","","","","","","","","","3.49","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CRESPD","+","Number of deaths attributed to chronic respiratory disease","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","0.25","CA, 11, 77","","","","","","","","","0.19","CA, 16, 77","","","","","","","","","0.16","CA, 21, 77","","","","","","","","","0.15","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CRESPD","+","Number of deaths attributed to chronic respiratory disease","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","0.05","CA, 11, 77","","","","","","","","","0.05","CA, 16, 77","","","","","","","","","0.04","CA, 21, 77","","","","","","","","","0.03","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CRESPD","+","Number of deaths attributed to chronic respiratory disease","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","0.20","CA, 11, 77","","","","","","","","","0.15","CA, 16, 77","","","","","","","","","0.13","CA, 21, 77","","","","","","","","","0.12","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_DIABTS","+","Number of deaths attributed to diabetes","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","0.05","CA, 11, 77","","","","","","","","","0.06","CA, 16, 77","","","","","","","","","0.08","CA, 21, 77","","","","","","","","","0.08","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_DIABTS","+","Number of deaths attributed to diabetes","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","0.07","CA, 11, 77","","","","","","","","","0.05","CA, 16, 77","","","","","","","","","0.08","CA, 21, 77","","","","","","","","","0.06","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_DIABTS","+","Number of deaths attributed to diabetes","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","0.13","CA, 11, 77","","","","","","","","","0.10","CA, 16, 77","","","","","","","","","0.15","CA, 21, 77","","","","","","","","","0.14","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_NCOM","SD","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Probability","Units","","","","","","","","","","","","","","","","","","","","","","","28.34","CA, 11, 77","","","","","","","","","28.41","CA, 16, 77","","","","","","","","","26.19","CA, 21, 77","","","","","","","","","22.89","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_NCOM","SD","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Probability","Units","","","","","","","","","","","","","","","","","","","","","","","18.03","CA, 11, 77","","","","","","","","","17.04","CA, 16, 77","","","","","","","","","16.44","CA, 21, 77","","","","","","","","","14.01","CA, 26, 77","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_NCOM","SD","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Probability","Units","","","","","","","","","","","","","","","","","","","","","","","40.64","CA, 11, 77","","","","","","","","","41.68","CA, 16, 77","","","","","","","","","37.95","CA, 21, 77","","","","","","","","","33.50","CA, 26, 77","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDE","SD","Suicide mortality rate","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","36.45","CA, 11, 79","","","","","","","","","27.47","CA, 16, 79","","","","","","","","","23.16","CA, 21, 79","","","","","","","","","21.68","CA, 26, 79","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDE","SD","Suicide mortality rate","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","13.31","CA, 11, 79","","","","","","","","","10.48","CA, 16, 79","","","","","","","","","6.13","CA, 21, 79","","","","","","","","","6.94","CA, 26, 79","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDE","SD","Suicide mortality rate","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","63.60","CA, 11, 79","","","","","","","","","47.54","CA, 16, 79","","","","","","","","","43.40","CA, 21, 79","","","","","","","","","39.06","CA, 26, 79","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDEN","+","Number of deaths attributed to suicide","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","0.69","CA, 11, 78","","","","","","","","","0.49","CA, 16, 78","","","","","","","","","0.42","CA, 21, 78","","","","","","","","","0.35","CA, 26, 78","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDEN","+","Number of deaths attributed to suicide","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","0.17","CA, 11, 78","","","","","","","","","0.13","CA, 16, 78","","","","","","","","","0.07","CA, 21, 78","","","","","","","","","0.07","CA, 26, 78","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDEN","+","Number of deaths attributed to suicide","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","0.86","CA, 11, 78","","","","","","","","","0.61","CA, 16, 78","","","","","","","","","0.48","CA, 21, 78","","","","","","","","","0.43","CA, 26, 78","",""
"3","3.5","3.5.2","C030502","Harmful use of alcohol, defined according to the national context as alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol","SH_ALC_CONSPT","SD","Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Litres pure alcohol","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.30","E, 27, 80"
"3","3.6","3.6.1","C030601","Death rate due to road traffic injuries","SH_STA_TRAF","SD","Death rate due to road traffic injuries","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","29.10","CA, 11, 81","25.90","CA, 12, 81","25.80","CA, 13, 81","24.70","CA, 14, 81","23.60","CA, 15, 81","21.50","CA, 16, 81","20.10","CA, 17, 81","20.30","CA, 18, 81","18.70","CA, 19, 81","12.30","CA, 20, 81","12.00","CA, 21, 81","9.00","CA, 22, 81","10.00","CA, 23, 81","10.00","CA, 24, 81","","","","","",""
"3","3.7","3.7.2","C030702","Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group","SP_DYN_ADKL","SD","Adolescent birth rate per 1,000 adolescent women aged 15-19","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","15 to 19 years old","Total (national level)","Female","","Per 1,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","18.30","C, 11, 82","17.30","C, 12, 82","16.10","C, 13, 82","16.80","C, 14, 82","16.30","C, 15, 82","16.40","C, 16, 82","18.40","C, 17, 82","18.60","C, 18, 82","19.50","C, 19, 82","16.20","C, 20, 82","13.60","C, 21, 82","14.60","C, 22, 82","15.30","C, 23, 82","15.30","C, 24, 82","15.40","C, 25, 82","18.10","C, 26, 82","",""
"3","3.9","3.9.1","C030901","Mortality rate attributed to household and ambient air pollution","SH_AAP_ASMORT","SD","Mortality rate attributed to household and ambient air pollution","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.79","E, 23, 83","","","","","","","",""
"3","3.9","3.9.1","C030901","Mortality rate attributed to household and ambient air pollution","SH_AAP_MORT","SD","Mortality rate attributed to household and ambient air pollution","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.27","E, 23, 83","","","","","","","",""
"3","3.9","3.9.1","C030901","Mortality rate attributed to household and ambient air pollution","SH_HAP_ASMORT","SD","Mortality rate attributed to household and ambient air pollution","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.19","E, 23, 83","","","","","","","",""
"3","3.9","3.9.1","C030901","Mortality rate attributed to household and ambient air pollution","SH_HAP_MORT","SD","Mortality rate attributed to household and ambient air pollution","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.90","E, 23, 83","","","","","","","",""
"3","3.9","3.9.2","C030902","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (exposure to unsafe Water, Sanitation and Hygiene for All (WASH) services)","SH_STA_WASH","SD","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<0.1","E, 23, 84","","","","","","","",""
"3","3.9","3.9.3","C030903","Mortality rate attributed to unintentional poisoning","SH_STA_POISN","SD","Mortality rate attributed to unintentional poisonings","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","3.43","CA, 11, 85","","","","","","","","","3.16","CA, 16, 85","","","","","","","","","1.59","CA, 21, 85","","","","","","","","","1.36","CA, 26, 85","",""
"3","3.9","3.9.3","C030903","Mortality rate attributed to unintentional poisoning","SH_STA_POISN","SD","Mortality rate attributed to unintentional poisonings","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","1.36","CA, 11, 85","","","","","","","","","1.26","CA, 16, 85","","","","","","","","","0.66","CA, 21, 85","","","","","","","","","0.54","CA, 26, 85","",""
"3","3.9","3.9.3","C030903","Mortality rate attributed to unintentional poisoning","SH_STA_POISN","SD","Mortality rate attributed to unintentional poisonings","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","5.86","CA, 11, 85","","","","","","","","","5.42","CA, 16, 85","","","","","","","","","2.70","CA, 21, 85","","","","","","","","","2.33","CA, 26, 85","",""
"3","3.c","3.c.1","C030c01","Health worker density and distribution","SH_MED_DENTSTY","+","Health worker density of dentistry personnel per 1,000 population","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","0.54","C, 11, 86","0.53","C, 12, 86","0.55","C, 13, 86","0.56","C, 14, 86","0.62","C, 15, 86","0.65","C, 16, 86","0.71","C, 17, 86","0.72","C, 18, 86","0.69","C, 19, 86","0.69","C, 20, 86","0.71","C, 21, 86","0.71","C, 22, 86","0.71","C, 23, 86","0.73","C, 24, 86","0.70","C, 25, 86","","","",""
"3","3.c","3.c.1","C030c01","Health worker density and distribution","SH_MED_NSRMWY","+","Health worker density of nursing and midwifery personnel per 1,000 population","M49_EUR_NE","LVA","Latvia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","4.41","C, 11, 86","4.34","C, 12, 86","4.34","C, 13, 86","4.46","C, 14, 86","4.58","C, 15, 86","4.65","C, 16, 86","4.59","C, 17, 86","4.64","C, 18, 86","4.85","C, 19, 86","4.41","C, 20, 86","","","","","","","","","5.03","C, 25, 86","","","",""
