"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_DIABTS","+","Number of deaths attributed to diabetes","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","0.76","CA, 11, 87","","","","","","","","","0.83","CA, 16, 87","","","","","","","","","0.93","CA, 21, 87","","","","","","","","","0.96","CA, 26, 87","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_NCOM","SD","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Probability","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","30.10","CA, 11, 87","","","","","","","","","28.40","CA, 16, 87","","","","","","","","","27.04","CA, 21, 87","","","","","","","","","25.57","CA, 26, 87","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_NCOM","SD","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Probability","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","24.29","CA, 11, 87","","","","","","","","","22.94","CA, 16, 87","","","","","","","","","22.14","CA, 21, 87","","","","","","","","","20.52","CA, 26, 87","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_NCOM","SD","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Probability","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","36.07","CA, 11, 87","","","","","","","","","33.97","CA, 16, 87","","","","","","","","","32.01","CA, 21, 87","","","","","","","","","30.66","CA, 26, 87","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDE","SD","Suicide mortality rate","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","13.90","CA, 11, 89","","","","","","","","","10.59","CA, 16, 89","","","","","","","","","12.85","CA, 21, 89","","","","","","","","","14.55","CA, 26, 89","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDE","SD","Suicide mortality rate","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","22.62","CA, 11, 89","","","","","","","","","16.92","CA, 16, 89","","","","","","","","","20.44","CA, 21, 89","","","","","","","","","24.55","CA, 26, 89","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDE","SD","Suicide mortality rate","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","5.27","CA, 11, 89","","","","","","","","","4.37","CA, 16, 89","","","","","","","","","5.42","CA, 21, 89","","","","","","","","","4.80","CA, 26, 89","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDEN","+","Number of deaths attributed to suicide","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","CA, 11, 88","","","","","","","","","0.03","CA, 16, 88","","","","","","","","","0.04","CA, 21, 88","","","","","","","","","0.03","CA, 26, 88","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDEN","+","Number of deaths attributed to suicide","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14","CA, 11, 88","","","","","","","","","0.11","CA, 16, 88","","","","","","","","","0.13","CA, 21, 88","","","","","","","","","0.17","CA, 26, 88","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDEN","+","Number of deaths attributed to suicide","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18","CA, 11, 88","","","","","","","","","0.14","CA, 16, 88","","","","","","","","","0.17","CA, 21, 88","","","","","","","","","0.20","CA, 26, 88","",""
"3","3.5","3.5.2","C030502","Harmful use of alcohol, defined according to the national context as alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol","SH_ALC_CONSPT","SD","Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Litres pure alcohol","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.90","E, 27, 90"
"3","3.6","3.6.1","C030601","Death rate due to road traffic injuries","SH_STA_TRAF","SD","Death rate due to road traffic injuries","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","13.60","CA, 11, 91","16.10","CA, 12, 91","14.90","CA, 13, 91","15.70","CA, 14, 91","17.90","CA, 15, 91","19.20","CA, 16, 91","20.10","CA, 17, 91","21.00","CA, 18, 91","24.70","CA, 19, 91","21.00","CA, 20, 91","19.40","CA, 21, 91","17.00","CA, 22, 91","18.00","CA, 23, 91","14.10","CA, 24, 91","","","","","",""
"3","3.7","3.7.1","C030701","Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods","SH_FPL_MTMM","+","Proportion of women married or in a union of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 49 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.10","C, 17, 92, 187","","","","","","","","","","","","","","","","","","","",""
"3","3.7","3.7.2","C030702","Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group","SP_DYN_ADKL","SD","Adolescent birth rate per 1,000 adolescent women aged 15-19","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 19 years old","Total (national level)","Female","","Per 1,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","37.34","CA, 11, 94","37.13","CA, 12, 94","34.31","CA, 13, 93","","","35.18","CA, 15, 93","31.87","CA, 16, 93","35.51","CA, 17, 93","","","","","37.99","CA, 20, 94","","","","","","","","","","","","","",""
"3","3.9","3.9.1","C030901","Mortality rate attributed to household and ambient air pollution","SH_AAP_ASMORT","SD","Mortality rate attributed to household and ambient air pollution","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.99","E, 23, 95","","","","","","","",""
"3","3.9","3.9.1","C030901","Mortality rate attributed to household and ambient air pollution","SH_AAP_MORT","SD","Mortality rate attributed to household and ambient air pollution","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.16","E, 23, 95","","","","","","","",""
"3","3.9","3.9.1","C030901","Mortality rate attributed to household and ambient air pollution","SH_HAP_ASMORT","SD","Mortality rate attributed to household and ambient air pollution","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15","E, 23, 95","","","","","","","",""
"3","3.9","3.9.1","C030901","Mortality rate attributed to household and ambient air pollution","SH_HAP_MORT","SD","Mortality rate attributed to household and ambient air pollution","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26","E, 23, 95","","","","","","","",""
"3","3.9","3.9.2","C030902","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (exposure to unsafe Water, Sanitation and Hygiene for All (WASH) services)","SH_STA_WASH","SD","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10","E, 23, 96","","","","","","","",""
"3","3.9","3.9.3","C030903","Mortality rate attributed to unintentional poisoning","SH_STA_POISN","SD","Mortality rate attributed to unintentional poisonings","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.50","CA, 11, 97","","","","","","","","","0.41","CA, 16, 97","","","","","","","","","0.47","CA, 21, 97","","","","","","","","","0.41","CA, 26, 97","",""
"3","3.9","3.9.3","C030903","Mortality rate attributed to unintentional poisoning","SH_STA_POISN","SD","Mortality rate attributed to unintentional poisonings","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.54","CA, 11, 97","","","","","","","","","0.54","CA, 16, 97","","","","","","","","","0.59","CA, 21, 97","","","","","","","","","0.53","CA, 26, 97","",""
"3","3.9","3.9.3","C030903","Mortality rate attributed to unintentional poisoning","SH_STA_POISN","SD","Mortality rate attributed to unintentional poisonings","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45","CA, 11, 97","","","","","","","","","0.27","CA, 16, 97","","","","","","","","","0.35","CA, 21, 97","","","","","","","","","0.29","CA, 26, 97","",""
"3","3.b","3.b.2","C030b02","Total net official development assistance to medical research and basic health sectors","DC_TOF_HLTHL","SD","Total gross official disbursements for medical research and basic heath sectors, by recipient","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 12, 179","0.01","NA, 13, 180","0.00","NA, 14, 180","0.07","NA, 15, 180","0.06","NA, 16, 180","0.08","NA, 17, 180","0.00","NA, 18, 180","","","0.03","NA, 20, 180","0.05","NA, 21, 180","","","","","","","","","","","",""
"3","3.b","3.b.2","C030b02","Total net official development assistance to medical research and basic health sectors","DC_TOF_HLTHNT","SD","Total net official disbursements for medical research and basic heath sectors, by recipient","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","NA, 21, 188","","","","","","","","","","","",""
"3","3.c","3.c.1","C030c01","Health worker density and distribution","SH_MED_DENTSTY","+","Health worker density of dentistry personnel per 1,000 population","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16","C, 11, 98","0.17","C, 12, 98","0.17","C, 13, 98","0.19","C, 14, 98","","","","","0.22","C, 17, 98","0.23","C, 18, 98","","","","","","","","","","","","","","","","","",""
"3","3.c","3.c.1","C030c01","Health worker density and distribution","SH_MED_NSRMWY","+","Health worker density of nursing and midwifery personnel per 1,000 population","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","2.60","C, 11, 98","2.78","C, 12, 98","2.99","C, 13, 98","3.10","C, 14, 98","","","","","3.55","C, 17, 98","3.57","C, 18, 98","","","","","","","","","","","","","","","","","",""
"3","3.c","3.c.1","C030c01","Health worker density and distribution","SH_MED_PHARMA","+","Health worker density of pharmaceutrical personnel per 1,000 population","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43","C, 11, 98","0.40","C, 12, 98","0.39","C, 13, 98","0.41","C, 14, 98","","","","","0.43","C, 17, 98","0.49","C, 18, 98","","","","","","","","","","","","","","","","","",""
"3","3.c","3.c.1","C030c01","Health worker density and distribution","SH_MED_PHYSNS","+","Health worker density of physicians per 1,000 population","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01","C, 11, 98","0.97","C, 12, 98","0.83","C, 13, 98","0.81","C, 14, 98","","","","","1.22","C, 17, 98","1.18","C, 18, 98","","","","","","","","","","","","","","","","","",""
"3","3.d","3.d.1","C030d01","International Health Regulations (IHR) capacity and health emergency preparedness","SH_IHR_CAPPRD","SD","International Health Regulations (IHR) core capacity index","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Index","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.50","NA, 27"
"4","4.1","4.1.1","C040101","Proportion of children and young people: (a) in grades 2/3; (b) at the end of primary; and (c) at the end of lower secondary achieving at least a minimum proficiency level in (i) reading and (ii) mathematics, by sex","SE_LSC_MATH","SD","Proportion of children at the end of lower secondary achieving at least a minimum proficiency level in mathematics","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.75","C, 26, 99","",""
"4","4.1","4.1.1","C040101","Proportion of children and young people: (a) in grades 2/3; (b) at the end of primary; and (c) at the end of lower secondary achieving at least a minimum proficiency level in (i) reading and (ii) mathematics, by sex","SE_LSC_MATH","SD","Proportion of children at the end of lower secondary achieving at least a minimum proficiency level in mathematics","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.93","C, 26, 99","",""
"4","4.1","4.1.1","C040101","Proportion of children and young people: (a) in grades 2/3; (b) at the end of primary; and (c) at the end of lower secondary achieving at least a minimum proficiency level in (i) reading and (ii) mathematics, by sex","SE_LSC_MATH","SD","Proportion of children at the end of lower secondary achieving at least a minimum proficiency level in mathematics","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.46","C, 26, 99","",""
"4","4.1","4.1.1","C040101","Proportion of children and young people: (a) in grades 2/3; (b) at the end of primary; and (c) at the end of lower secondary achieving at least a minimum proficiency level in (i) reading and (ii) mathematics, by sex","SE_LSC_RDNG","SD","Proportion of children at the end of lower secondary achieving at least a minimum proficiency level in reading","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.02","C, 26, 99","",""
"4","4.1","4.1.1","C040101","Proportion of children and young people: (a) in grades 2/3; (b) at the end of primary; and (c) at the end of lower secondary achieving at least a minimum proficiency level in (i) reading and (ii) mathematics, by sex","SE_LSC_RDNG","SD","Proportion of children at the end of lower secondary achieving at least a minimum proficiency level in reading","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.78","C, 26, 99","",""
"4","4.1","4.1.1","C040101","Proportion of children and young people: (a) in grades 2/3; (b) at the end of primary; and (c) at the end of lower secondary achieving at least a minimum proficiency level in (i) reading and (ii) mathematics, by sex","SE_LSC_RDNG","SD","Proportion of children at the end of lower secondary achieving at least a minimum proficiency level in reading","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.52","C, 26, 99","",""
"4","4.2","4.2.2","C040202","Participation rate in organized learning (one year before the official primary entry age), by sex","SE_PRE_PARTN","SD","Participation rate in organized learning (one year before the official primary entry age)","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","63.22","E, 11, 101","64.38","E, 12, 101","","","","","96.26","CA, 15, 101","97.56","CA, 16, 101, 189","","","91.79","CA, 18, 101","","","","","","","","","","","","","","","","","",""
"4","4.2","4.2.2","C040202","Participation rate in organized learning (one year before the official primary entry age), by sex","SE_PRE_PARTN","SD","Participation rate in organized learning (one year before the official primary entry age)","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","61.95","E, 11, 101","62.15","E, 12, 101","","","","","95.32","CA, 15, 101","95.83","CA, 16, 101","","","91.27","CA, 18, 101","","","","","","","","","","","","","","","","","",""
"4","4.2","4.2.2","C040202","Participation rate in organized learning (one year before the official primary entry age), by sex","SE_PRE_PARTN","SD","Participation rate in organized learning (one year before the official primary entry age)","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","64.46","E, 11, 101","66.56","E, 12, 101","","","","","97.18","CA, 15, 101","99.23","CA, 16, 101","","","92.29","CA, 18, 101","","","","","","","","","","","","","","","","","",""
"4","4.5","4.5.1","C040501","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","SE_LSC_GPIMATH","SD","Gender parity index for achievement in mathematics by the end of lower secondary","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Ratio","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19","C, 26, 99","",""
"4","4.5","4.5.1","C040501","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","SE_LSC_GPIRDNG","SD","Gender parity index for achievement in reading by the end of lower secondary","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Ratio","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39","C, 26, 99","",""
"4","4.5","4.5.1","C040501","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","SE_LSC_GPITCH","SD","Gender parity index of teachers in lower secondary education who are trained","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Ratio","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.98","E, 11, 101","0.98","E, 12, 101","0.95","E, 13, 101","0.96","E, 14, 101","","","","","","","","","","","1.09","CA, 20, 101","","","","","","","","","","","","","",""
"4","4.5","4.5.1","C040501","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","SE_PRE_GPIPARTN","SD","Gender parity index for participation rate in organized learning (one year before the official primary entry age)","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Ratio","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.96","E, 11, 101","0.93","E, 12, 101","","","","","0.98","CA, 15, 101","0.97","CA, 16, 101","","","0.99","CA, 18, 101","","","","","","","","","","","","","","","","","",""
"4","4.5","4.5.1","C040501","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","SE_PRM_GPITCH","SD","Gender parity index of teachers in primary education who are trained","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Ratio","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.96","C, 11, 101","0.97","C, 12, 101","1.00","E, 13, 101","1.05","C, 14, 101","1.16","CA, 15, 101","","","","","0.91","C, 18, 101","","","1.62","CA, 20, 101","","","","","","","","","","","","","",""
"4","4.a","4.a.1","C040a01","Proportion of schools with access to: (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)","SE_LSC_CMPTR","SD","Proportion of schools with access to computers for pedagogical purposes, lower secondary level","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.00","C, 20, 101","","","","","","","","","","","","","",""
"4","4.a","4.a.1","C040a01","Proportion of schools with access to: (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)","SE_LSC_ELECT","SD","Proportion of schools with access to electricity, lower secondary level","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.00","C, 20, 101","","","","","","","","","","","","","",""
"4","4.a","4.a.1","C040a01","Proportion of schools with access to: (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)","SE_LSC_INTNT","SD","Proportion of schools with access to the internet for pedagogical purposes, lower secondary level","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.00","C, 20, 101","","","","","","","","","","","","","",""
"4","4.a","4.a.1","C040a01","Proportion of schools with access to: (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)","SE_PRM_CMPTR","SD","Proportion of schools with access to computers for pedagogical purposes, primary level","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.01","C, 20, 101","","","","","","","","","","","","","",""
"4","4.a","4.a.1","C040a01","Proportion of schools with access to: (a) electricity; (b) the Internet for pedagogical purposes; (c) computers for pedagogical purposes; (d) adapted infrastructure and materials for students with disabilities; (e) basic drinking water; (f) single-sex basic sanitation facilities; and (g) basic handwashing facilities (as per the WASH indicator definitions)","SE_PRM_ELECT","SD","Proportion of schools with access to electricity, primary level","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.00","C, 20, 101","","","","","","","","","","","","","",""
